ID,Net_Income_to_Total_Assets,ROA_before_interest_percent_after_tax,Net_profit_before_tax_to_Paid_in_capital,Net_Income_to_Stockholders_Equity,Operating_profit_Paid_in_capital,Total_Asset_Turnover,Total_expense_to_Assets
id_2380,0.808195723,0.554186655,0.177814644,0.841147972,0.101535656,0.242878561,0.006697512
id_6222,0.852290967,0.6960314,0.250094261,0.843679651,0.107219047,0.095952024,0.006718373
id_2841,0.799961548,0.540558221,0.170115376,0.84033358,0.094174931,0.050974513,0.006735282
id_4749,0.809057927,0.559310946,0.171540608,0.840986854,0.097480743,0.046476762,0.006742483
id_3295,0.803568375,0.548735281,0.171186185,0.840820504,0.092652303,0.065967016,0.006753657
id_2075,0.80307674,0.545028347,0.174119599,0.840832913,0.101714788,0.034482759,0.006757795
id_6497,0.810363707,0.559038378,0.184707036,0.841254298,0.101030827,0.064467766,0.006762236
id_2113,0.787758396,0.514500654,0.159211221,0.838953356,0.092228899,0.019490255,0.006766311
id_1463,0.85271368,0.66365024,0.228074806,0.843495164,0.103400264,0.047976012,0.006781347
id_0247,0.801743105,0.544319669,0.172294699,0.840474124,0.098335695,0.095952024,0.006787187
id_2478,0.817951647,0.573157436,0.19162205,0.841794798,0.102561597,0.20089955,0.006788504
id_2391,0.800057303,0.537396424,0.172528467,0.840461326,0.095013598,0.154422789,0.00678987
id_6154,0.834556573,0.604666376,0.221996833,0.842684061,0.091398375,0.046476762,0.006793291
id_3691,0.862840136,0.694668556,0.203551768,0.844278601,0.13334799,0.116941529,0.006797015
id_2333,0.81811348,0.573757087,0.185317849,0.842514557,0.106331526,0.044977511,0.006799499
id_3404,0.826123811,0.592509812,0.186011613,0.841925894,0.115361441,0.047976012,0.006808984
id_1282,0.849620214,0.630287833,0.204743232,0.843415781,0.130066605,0.092953523,0.006812071
id_4699,0.848475619,0.62456389,0.260025639,0.843161999,0.113122282,0.065967016,0.006812197
id_3649,0.830980001,0.597197994,0.190445668,0.842392076,0.119782761,0.062968516,0.006835827
id_2112,0.794956827,0.536360663,0.169044567,0.839957014,0.097692445,0.022488756,0.006836937
id_3306,0.796195617,0.532490188,0.169353744,0.840054327,0.093254841,0.023988006,0.006862183
id_0453,0.784503077,0.513901003,0.165228867,0.839190023,0.091365805,0.068965517,0.006877402
id_2608,0.825542579,0.582915395,0.182572958,0.841504141,0.102382465,0.055472264,0.006887074
id_3868,0.826191277,0.597088966,0.232539024,0.8434741,0.157612324,0.097451274,0.006890442
id_5053,0.829230437,0.587276494,0.209750396,0.842208628,0.096666504,0.088455772,0.006892133
id_1295,0.831352575,0.602921936,0.207080914,0.843154646,0.136401387,0.182908546,0.006896254
id_6086,0.812294968,0.561327955,0.179586758,0.841097445,0.097415604,0.083958021,0.006902632
id_2805,0.817317262,0.567651548,0.17976774,0.841126551,0.102643021,0.055472264,0.006915142
id_2080,0.826179389,0.590819887,0.19975115,0.843608518,0.129822333,0.068965517,0.006929614
id_4983,0.814999404,0.575337985,0.195973154,0.842738768,0.128731252,0.142428786,0.006935287
id_3558,0.820904964,0.5809529,0.18582309,0.841945041,0.112495318,0.077961019,0.006940408
id_0178,0.849847463,0.628815962,0.224952869,0.843769592,0.118756819,0.104947526,0.006968649
id_3709,0.849910736,0.646096816,0.248653948,0.844373895,0.167586757,0.116941529,0.006979149
id_3619,0.865845191,0.656236372,0.209984164,0.843708807,0.139519924,0.127436282,0.006988902
id_4833,0.81865725,0.589075447,0.265115753,0.843727672,0.176836517,0.106446777,0.006992346
id_3650,0.816619075,0.565852595,0.180137245,0.841324943,0.105875552,0.053973013,0.006997328
id_2160,0.799081985,0.541593982,0.171864867,0.840368669,0.098889377,0.052473763,0.006998097
id_2324,0.85132284,0.629361099,0.222848956,0.844830823,0.153199147,0.103448276,0.007001404
id_4156,0.837877834,0.613061491,0.201025564,0.843168771,0.106860781,0.104947526,0.007007212
id_3324,0.855781401,0.640154819,0.206010105,0.843465817,0.136287394,0.122938531,0.007008393
id_6011,0.853368833,0.714784126,0.222630269,0.842978507,0.095437002,0.013493253,0.00701674
id_2376,0.813762064,0.558547754,0.175243194,0.840962218,0.100534141,0.022488756,0.007019357
id_6030,0.796257843,0.534888792,0.169270794,0.840063657,0.093051281,0.056971514,0.007021298
id_2354,0.816876902,0.567924117,0.187904381,0.842410971,0.117559887,0.047976012,0.007023789
id_4024,0.830210176,0.592291758,0.178493326,0.84167939,0.104352924,0.04047976,0.007030537
id_4028,0.776177531,0.501798953,0.158683357,0.838848581,0.079152214,0.032983508,0.007030941
id_0228,0.818735236,0.572394243,0.184171631,0.841427891,0.109743189,0.128935532,0.007044271
id_3722,0.848356239,0.638901003,0.257054521,0.845139733,0.198902405,0.113943028,0.007044533
id_2366,0.801566055,0.548517226,0.185144408,0.841437549,0.125116029,0.04197901,0.007058485
id_2408,0.814847902,0.568305713,0.192858759,0.843394925,0.123096715,0.053973013,0.007059242
id_2086,0.806039247,0.548898823,0.178568735,0.84120854,0.10886381,0.061469265,0.00706967
id_5948,0.863762188,0.660979067,0.248480507,0.844437588,0.108798671,0.092953523,0.007072886
id_1287,0.799593619,0.539358918,0.172671744,0.840480149,0.093181559,0.149925037,0.007081265
id_4647,0.802891975,0.545573485,0.172679285,0.840666731,0.099418633,0.058470765,0.007092995
id_2286,0.804857533,0.548680768,0.175718272,0.840948603,0.10539515,0.076461769,0.007093035
id_3550,0.835480946,0.599596598,0.193175477,0.842437309,0.121215822,0.064467766,0.007105719
id_6019,0.870035158,0.769297863,0.697813136,0.853639738,0.155479017,0.067466267,0.007112904
id_1182,0.819631491,0.578499782,0.182520172,0.841784218,0.109165079,0.065967016,0.007119869
id_6039,0.80607976,0.548353685,0.180536913,0.840673282,0.107064341,0.089955022,0.007122138
id_1131,0.799214074,0.544374182,0.169881608,0.840344632,0.101152963,0.068965517,0.007132344
id_1388,0.817789245,0.568251199,0.179880854,0.841152303,0.101087824,0.077961019,0.007137767
id_0438,0.79122524,0.523495421,0.167242289,0.839792553,0.091487941,0.106446777,0.007138298
id_5651,0.872871774,0.687581771,0.24187467,0.845044759,0.100037455,0.07946027,0.007141426
id_5835,0.808421235,0.55527693,0.179941181,0.841172601,0.099483772,0.08095952,0.007146873
id_2140,0.808975974,0.55571304,0.181977226,0.841728413,0.108733532,0.058470765,0.007153268
id_2255,0.795976769,0.532054078,0.169218008,0.84004225,0.096723501,0.023988006,0.00716826
id_2357,0.846191315,0.620529874,0.206130759,0.843601357,0.130856417,0.074962519,0.007178598
id_2367,0.823796992,0.586676843,0.188960109,0.842891218,0.116941065,0.056971514,0.007188043
id_0144,0.806505,0.551242913,0.175484503,0.840709771,0.097521455,0.052473763,0.00719127
id_2426,0.799463104,0.53821413,0.172158962,0.840448767,0.098718387,0.055472264,0.007192263
id_2299,0.810636853,0.557075883,0.175499585,0.840973732,0.102879151,0.08095952,0.007198221
id_0384,0.792489581,0.527583951,0.169338662,0.839740677,0.094459915,0.175412294,0.007215421
id_1143,0.804200788,0.549662015,0.176163185,0.840749184,0.104507629,0.163418291,0.007229681
id_5830,0.824956592,0.582315744,0.200693764,0.841965363,0.120409725,0.106446777,0.007238083
id_6294,0.819784616,0.576973397,0.18706734,0.841855902,0.097497028,0.086956522,0.007238686
id_3469,0.865343652,0.654055822,0.21036121,0.843717602,0.140724999,0.130434783,0.007251119
id_2254,0.797146706,0.539904056,0.170530126,0.840195611,0.098596251,0.142428786,0.007251539
id_0191,0.782429147,0.510630179,0.160229244,0.838918294,0.086309378,0.061469265,0.007257541
id_3471,0.82183296,0.578717837,0.189231581,0.841962619,0.118382269,0.058470765,0.007274939
id_1155,0.831524829,0.595671609,0.191403363,0.841994475,0.102797727,0.164917541,0.00728601
id_4164,0.817094159,0.571849106,0.201214086,0.841934302,0.116257104,0.268365817,0.007295288
id_0234,0.79972009,0.539249891,0.169165221,0.840355981,0.096894491,0.04197901,0.007297185
id_3667,0.824972799,0.603739642,0.233677702,0.843353152,0.166642239,0.151424288,0.007306822
id_0496,0.820118771,0.573320977,0.187014554,0.841547254,0.097448174,0.097451274,0.007315514
id_2961,0.807133712,0.552169647,0.175635322,0.841228976,0.096104679,0.12143928,0.007316359
id_0425,0.825080699,0.581879634,0.187859136,0.841671367,0.113667823,0.20089955,0.007320717
id_2438,0.803243798,0.542575229,0.175145163,0.840729148,0.097904148,0.136431784,0.007325809
id_2402,0.814441453,0.563344963,0.184789986,0.841877372,0.114620483,0.043478261,0.007338139
id_1885,0.809817854,0.561873092,0.179149385,0.841437347,0.107072484,0.07946027,0.007342153
id_1289,0.811121349,0.561327955,0.174594676,0.841147881,0.101038969,0.098950525,0.007343824
id_2401,0.805945811,0.550261666,0.175114999,0.840859681,0.103074568,0.034482759,0.007351169
id_0432,0.764641757,0.482828173,0.158781389,0.837226563,0.084021366,0.134932534,0.007354408
id_4857,0.789224738,0.518752726,0.166156398,0.839663554,0.092440601,0.044977511,0.0073592
id_0215,0.807740348,0.552932839,0.177550713,0.840674917,0.101845067,0.050974513,0.007368681
id_5329,0.800803761,0.539467946,0.171337003,0.840331524,0.096454802,0.04047976,0.007372336
id_3312,0.824164305,0.581443524,0.185227358,0.842114516,0.111672936,0.056971514,0.007379097
id_2379,0.810297386,0.559474488,0.193665636,0.842965387,0.116297816,0.146926537,0.00738529
id_2332,0.812238251,0.55892935,0.185129327,0.84192579,0.115898839,0.052473763,0.007390744
id_3028,0.808433522,0.55222416,0.186524395,0.840979231,0.098278698,0.026986507,0.007405972
id_6045,0.836381355,0.606356302,0.211258578,0.842942061,0.120710994,0.191904048,0.007407641
id_2210,0.7755122,0.502507632,0.161269889,0.838442578,0.088059993,0.014992504,0.007407789
id_3714,0.825548474,0.592400785,0.196885604,0.842618238,0.125881414,0.083958021,0.007414503
id_0486,0.798479029,0.536197122,0.170303899,0.84019339,0.094606478,0.013493253,0.007417915
id_0160,0.841615583,0.615296555,0.220209637,0.84328257,0.117250476,0.089955022,0.007425355
id_3847,0.802307658,0.544592237,0.173011085,0.840454228,0.097814581,0.112443778,0.007436055
id_2335,0.824202282,0.59218273,0.204924214,0.84446301,0.134756624,0.074962519,0.007439351
id_2507,0.892069905,0.722088966,0.295965613,0.847157628,0.097676161,0.022488756,0.007442182
id_4328,0.909681185,0.736807676,0.416341151,0.846681888,0.351507157,0.409295352,0.007450846
id_5821,0.798202313,0.537832534,0.170303899,0.840217951,0.093946944,0.058470765,0.00745995
id_4851,0.819500454,0.59043829,0.19726265,0.84244358,0.129952611,0.15892054,0.007477846
id_2424,0.820218076,0.574847362,0.178380213,0.841452046,0.105924406,0.04047976,0.007480568
id_0357,0.801800846,0.54317488,0.171947817,0.840424518,0.098172847,0.076461769,0.007481151
id_2072,0.802640347,0.542357174,0.173244853,0.84052033,0.101022685,0.059970015,0.007492293
id_2920,0.8247315,0.583951156,0.186011613,0.843090525,0.112951292,0.074962519,0.00749588
id_4818,0.811728656,0.572666812,0.175507126,0.840993473,0.102089338,0.074962519,0.007507161
id_2209,0.805371814,0.550370693,0.178086117,0.84101139,0.105737131,0.070464768,0.007516455
id_3658,0.823551652,0.587712604,0.18607194,0.842245985,0.114400638,0.100449775,0.007529637
id_2206,0.797095974,0.541593982,0.169700626,0.840200265,0.09753774,0.155922039,0.007530637
id_1391,0.7960986,0.534180113,0.16633738,0.840050773,0.088727669,0.017991004,0.007537397
id_4274,0.820287487,0.573757087,0.206930096,0.84206914,0.118650968,0.271364318,0.007546968
id_3521,0.835147619,0.609627126,0.194532841,0.842284472,0.117722735,0.076461769,0.007565286
id_4622,0.905789767,0.804513737,0.405768796,0.847231791,0.162945593,0.164917541,0.007565303
id_2237,0.801097828,0.540667248,0.172355026,0.840528809,0.09872653,0.047976012,0.007583083
id_6796,0.868034892,0.691615787,0.322848956,0.845679294,0.192070937,0.188905547,0.007586354
id_4378,0.811640778,0.561273441,0.183372295,0.841195504,0.095152018,0.052473763,0.007587551
id_1218,0.824423195,0.586077191,0.187459468,0.842068585,0.114824043,0.073463268,0.007599611
id_2413,0.835412169,0.601831662,0.256865998,0.845765829,0.184278665,0.074962519,0.007602712
id_4989,0.789352089,0.520442652,0.165560667,0.839599848,0.091919488,0.046476762,0.007612309
id_2257,0.810305133,0.557675534,0.181773622,0.841450787,0.105981403,0.085457271,0.007613809
id_2059,0.812541729,0.560564762,0.18316869,0.841350312,0.111998632,0.050974513,0.007634251
id_5842,0.845241026,0.620366332,0.2019908,0.843125665,0.113374697,0.076461769,0.007642266
id_1011,0.807952544,0.554132141,0.178644144,0.841201728,0.102993144,0.176911544,0.007643358
id_2307,0.800396808,0.542466201,0.171517985,0.840436636,0.100493429,0.031484258,0.007644288
id_2425,0.817226817,0.574029655,0.187248322,0.841835631,0.104222646,0.148425787,0.007652844
id_3499,0.823587335,0.583024422,0.184058517,0.842066343,0.111941635,0.056971514,0.007655468
id_2267,0.812847121,0.572939381,0.192715481,0.842720023,0.125189311,0.067466267,0.007657362
id_4494,0.820279501,0.582860881,0.185121786,0.841785121,0.112226619,0.052473763,0.007661539
id_2377,0.824266918,0.58313345,0.189978131,0.841931074,0.105167163,0.109445277,0.007665011
id_3728,0.797408947,0.540340166,0.169346203,0.840185662,0.096234957,0.08095952,0.007667287
id_2703,0.851897441,0.64833188,0.207307141,0.844162255,0.136140831,0.086956522,0.007670502
id_2360,0.821403441,0.582806367,0.199110173,0.843953494,0.129773479,0.067466267,0.007670554
id_4063,0.797485877,0.534289141,0.168592112,0.84017055,0.102203332,0.088455772,0.007674279
id_2236,0.804423922,0.558820323,0.186411281,0.842785336,0.11892781,0.260869565,0.007677826
id_0017,0.810421135,0.56023768,0.175167785,0.840888957,0.095754556,0.019490255,0.007678609
id_2400,0.802395715,0.546500218,0.172543549,0.840963798,0.102292898,0.194902549,0.007689075
id_3874,0.829634162,0.600305277,0.209735314,0.842436073,0.117893725,0.097451274,0.007692601
id_1655,0.794844401,0.533471435,0.166902948,0.839922303,0.096975915,0.053973013,0.007696929
id_3604,0.862390442,0.648604448,0.216982128,0.843771179,0.137508753,0.11994003,0.007698752
id_0151,0.801033204,0.54230266,0.170877008,0.840382079,0.095111307,0.046476762,0.007701516
id_4266,0.832371339,0.598179241,0.1991705,0.842582775,0.098791669,0.073463268,0.007707157
id_4808,0.803360453,0.544973833,0.173373049,0.840490471,0.094932174,0.11844078,0.007714499
id_3931,0.862232259,0.653456171,0.268124576,0.843571264,0.187242497,0.257871064,0.007719633
id_2582,0.797972747,0.544864806,0.171548149,0.840210185,0.091406517,0.019490255,0.00773192
id_0330,0.826850963,0.586731356,0.189947968,0.841921725,0.116924781,0.170914543,0.007737534
id_3454,0.85078174,0.632032272,0.206191087,0.843153435,0.129944469,0.116941529,0.00774519
id_1963,0.780294467,0.502616659,0.156617148,0.838142705,0.082238181,0.061469265,0.007749215
id_3607,0.829012682,0.587603576,0.188786668,0.842339732,0.107137623,0.053973013,0.007751893
id_0196,0.801954099,0.544973833,0.171985521,0.840455909,0.092562737,0.103448276,0.007760536
id_0297,0.799858638,0.539140863,0.171480281,0.840342072,0.092579022,0.088455772,0.007762283
id_0393,0.805528862,0.546663759,0.173968781,0.840694832,0.096316381,0.07946027,0.007785703
id_3326,0.811384845,0.560728304,0.177595958,0.841332209,0.105159021,0.050974513,0.00778886
id_0355,0.806548863,0.549825556,0.175107458,0.840707165,0.100159591,0.133433283,0.007792328
id_4689,0.811638641,0.5638901,0.189759445,0.841515382,0.117511033,0.11994003,0.007798134
id_2820,0.813846855,0.562091147,0.181411658,0.841513212,0.105004315,0.133433283,0.007805734
id_0125,0.834655161,0.607882686,0.188884699,0.842606977,0.101641507,0.049475262,0.007807106
id_0399,0.837169533,0.601068469,0.190611568,0.842198743,0.106331526,0.068965517,0.007819279
id_3622,0.84596892,0.631541648,0.237553729,0.843015834,0.156716661,0.373313343,0.007862599
id_4844,0.835103375,0.603794156,0.213897896,0.842487637,0.113138567,0.095952024,0.007872739
id_6074,0.81880863,0.574901875,0.184066058,0.841711522,0.106136108,0.12143928,0.007874651
id_4626,0.843555137,0.640645443,0.207254355,0.842676756,0.109205791,0.16191904,0.007879667
id_5908,0.853834142,0.640100305,0.228851519,0.843743765,0.102667448,0.077961019,0.007885783
id_0488,0.828273421,0.590710859,0.203001282,0.841821667,0.098873093,0.062968516,0.00789135
id_4270,0.814076851,0.565852595,0.189495513,0.841846042,0.114905467,0.329835082,0.007891754
id_0473,0.821170295,0.572503271,0.184556217,0.841367731,0.110386438,0.187406297,0.00789339
id_0377,0.821846922,0.571194941,0.184533595,0.841429374,0.111225105,0.173913043,0.007898904
id_1645,0.800144962,0.539467946,0.170492421,0.840269704,0.094793753,0.071964018,0.007901049
id_2232,0.798305488,0.539795028,0.170997662,0.840381529,0.096495514,0.086956522,0.007903046
id_6688,0.875502669,0.70769734,0.250486389,0.844091877,0.090543423,0.037481259,0.007910799
id_0502,0.809924497,0.559038378,0.17644974,0.841195972,0.098384549,0.08095952,0.007914411
id_4599,0.823950221,0.590002181,0.202337682,0.842640814,0.128706825,0.092953523,0.007922381
id_1310,0.802918273,0.551788051,0.173848126,0.84100029,0.104230788,0.140929535,0.007928964
id_3621,0.81283021,0.563017881,0.182550336,0.841367388,0.111656652,0.055472264,0.007929261
id_1043,0.811888755,0.55762102,0.182052636,0.840949912,0.090128161,0.062968516,0.007932782
id_2207,0.791514149,0.524367641,0.166684262,0.839709238,0.095591708,0.028485757,0.007942835
id_4176,0.850550793,0.633885739,0.196365282,0.843364126,0.109840898,0.085457271,0.007944262
id_1327,0.81811707,0.57277584,0.192986954,0.84213021,0.118504405,0.133433283,0.007945396
id_5631,0.810782046,0.557839075,0.177543172,0.840923876,0.096935203,0.088455772,0.007959958
id_1160,0.796962524,0.536197122,0.169021944,0.84011659,0.094199358,0.110944528,0.007964838
id_3282,0.798514201,0.54448321,0.170952417,0.840271023,0.100851694,0.056971514,0.007967111
id_1364,0.789843005,0.526275621,0.165243948,0.839565093,0.088214699,0.034482759,0.007975432
id_2422,0.806354831,0.552387702,0.18358344,0.841437281,0.112047486,0.175412294,0.007975784
id_0308,0.816909224,0.56885085,0.178734635,0.841398313,0.104124937,0.122938531,0.00798129
id_5903,0.825214757,0.591201483,0.206025187,0.841698439,0.121280961,0.097451274,0.007988482
